pace_id,place_name,location,descript,time,parking,call,link,image,longitude,latitude,placename_onmap,regist_date,edit_date,likes,hashtag
PLACE_SEQ.NEXTVAL,김포장릉,경기 김포시 장릉로 79  (우)10118,,화~일 07:00 ~ 18:00 (입장마감 17:00),불가능,031-984-2897,https://place.map.kakao.com/12458663,https://t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2FAD583F9BA6C74EF9B75A6F657876F68B,126.71113490807328,37.61302956713223,김포장릉,2025-02-19,2025-02-19,0,"#나들이, #단풍명소, #벚꽃명소, #산책로, #이동약자접근"
PLACE_SEQ.NEXTVAL,오죽헌,강원특별자치도 강릉시 율곡로3139번길 24  (우)25465,,매일 09:00 ~ 18:00 (입장시간 9:00~17:00),가능,033-660-3301,https://place.map.kakao.com/25323416,https://t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F598DED18F1494A37AFBFF91AC159D427,128.8775431442553,37.77924783956944,오죽헌,2025-02-19,2025-02-19,0,"#걷기좋은, #나들이, #단풍명소, #벚꽃명소, #산책로, #포토존"
PLACE_SEQ.NEXTVAL,영금정,강원특별자치도 속초시 동명동 1-185,,,불가능,033-633-3171,https://place.map.kakao.com/7999903,https://t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FCD85ED64EA7F46CD8212B83DF97ED4AF,128.60158579343542,38.21180584697197,영금정,2025-02-19,2025-02-19,0,"#나들이, #일출명소, #포토존"
PLACE_SEQ.NEXTVAL,경포대,강원특별자치도 강릉시 경포로 365  (우)25461,,매일 09:00 ~ 18:00,가능,033-640-5119,https://place.map.kakao.com/10158575,https://t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F270A9C4D522FF2580B,128.896636344738,37.7950741626953,경포대,2025-02-19,2025-02-19,0,"#나들이, #단풍명소, #벚꽃명소, #산책로, #일출명소"
PLACE_SEQ.NEXTVAL,반계리은행나무,강원특별자치도 원주시 문막읍 반계리 1495-1,,,정보 없음,,https://place.map.kakao.com/8312554,https://t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F2110217409394E1D98C67C1D5A9FCA0B,127.788431048773,37.2942500884713,반계리은행나무,2025-02-19,2025-02-19,0,"#나들이, #단풍명소"
PLACE_SEQ.NEXTVAL,고석정,강원특별자치도 철원군 동송읍 장흥리 725-13,,,불가능,033-450-5558,https://place.map.kakao.com/8176583,https://t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FCCB446A321804A578D18E42A32715AC2,127.28795429038924,38.185262491597896,고석정,2025-02-19,2025-02-19,0,"#나들이, #유람선"
PLACE_SEQ.NEXTVAL,강릉선교장,강원특별자치도 강릉시 운정길 63  (우)25464,,매일 09:00 ~ 18:00 (매표 마감 17:30),불가능,033-646-3270,https://place.map.kakao.com/26979861,https://t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F49CE08CFB6944E31830F5EBE6573E7BD,128.885174241126,37.7866425660498,강릉선교장,2025-02-19,2025-02-19,0,"#나들이, #벚꽃명소, #사회적기업, #산책로, #일출명소, #포토존, #제로페이"
PLACE_SEQ.NEXTVAL,청령포,강원특별자치도 영월군 남면 광천리 산 68,,매일 09:00 ~ 17:00,불가능,033-374-1317,https://place.map.kakao.com/17583186,https://t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F3da884982f195a85f4a5d6b2842014b7be0c9481%3Foriginal,128.44460404514373,37.1750203666405,청령포,2025-02-19,2025-02-19,0,"#나들이, #일출명소"
PLACE_SEQ.NEXTVAL,장릉,강원특별자치도 영월군 영월읍 단종로 190  (우)26225,,매일 09:00 ~ 18:00,가능,033-374-4215,https://place.map.kakao.com/8540103,https://t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2Fdcad4067e3c2d850fd60eb19582cde8e2b9f4511%3Foriginal,126.71113490807328,37.61302956713223,장릉,2025-02-19,2025-02-19,0,"#나들이, #단풍명소, #산책로"
PLACE_SEQ.NEXTVAL,노동당사,강원특별자치도 철원군 철원읍 금강산로 265  (우)24001,,,불가능,033-450-5558,https://place.map.kakao.com/8230318,https://t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F6E1D96FC366B47A28686655CD361B4AE,127.20199421834894,38.2551980729538,노동당사,2025-02-19,2025-02-19,0,"#나들이, #모노레일"
PLACE_SEQ.NEXTVAL,청간정,강원특별자치도 고성군 토성면 동해대로 5110  (우)24758,,,불가능,,https://place.map.kakao.com/8109027,https://t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F753e5b050ddb55bcdd177738e02541ea2c71a35a%3Foriginal,128.55836401768894,38.26440970779153,청간정,2025-02-19,2025-02-19,0,"#나들이, #일몰감상, #일출명소, #포토존"
PLACE_SEQ.NEXTVAL,죽서루,강원특별자치도 삼척시 죽서루길 37  (우)25917,,매일 09:00 ~ 17:00,불가능,033-570-3670,https://place.map.kakao.com/10793255,https://t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F74CF4FFD61EF48B8A37393E2868A71F6,129.1605384437938,37.440889993161896,죽서루,2025-02-19,2025-02-19,0,"#국화꽃, #나들이, #단풍명소, #포토존"
PLACE_SEQ.NEXTVAL,원주 강원감영,강원특별자치도 원주시 원일로 77  (우)26431,,매일 09:00 ~ 22:00,정보 없음,033-747-2416,https://place.map.kakao.com/8171435,https://t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F0852a65daecd82d9e8b249870b5e1a90198df9a0%3Foriginal,127.95041515330618,37.347972513213655,원주 강원감영,2025-02-19,2025-02-19,0,#나들이
PLACE_SEQ.NEXTVAL,백마고지전적지,강원특별자치도 철원군 철원읍 평화로 3591  (우)24000,,,가능,,https://place.map.kakao.com/12697191,https://t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F5B740471AEB54928B0EFBC54CFB057B4,127.164964432568,38.2697602685392,백마고지전적지,2025-02-19,2025-02-19,0,"#나들이, #드라이브명소, #모노레일, #산책로, #이동약자접근"
PLACE_SEQ.NEXTVAL,정암사적멸보궁,강원특별자치도 정선군 고한읍 함백산로 1410  (우)26157,,,정보 없음,033-591-2469,https://place.map.kakao.com/12750537,https://t1.kakaocdn.net/thumb/T800x0.q50/?fname=https%3A%2F%2Fblog.kakaocdn.net%2Fdn%2FmRuae%2FbtsufYMlzcp%2Fzw6NpTk6Kri2KmTxz7AMG0%2Fimg.jpg,128.892595792221,37.1830205938551,정암사적멸보궁,2025-02-19,2025-02-19,0,
PLACE_SEQ.NEXTVAL,허난설헌생가터,강원특별자치도 강릉시 난설헌로193번길 1-16  (우)25466,,,불가능,,https://place.map.kakao.com/8038228,https://t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F1a4ee9c45c72981194a5bedbb19af03f075dc0eb%3Foriginal,128.9095814783649,37.79186339916128,허난설헌생가터,2025-02-19,2025-02-19,0,"#나들이, #벚꽃명소"
PLACE_SEQ.NEXTVAL,진천농다리,충북 진천군 문백면 구산동리 601-32,,,불가능,,https://place.map.kakao.com/11272856,https://t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F69186F6B530B4CA9BB095A4BE9F4A679,127.493199598646,36.8261852540787,진천농다리,2025-02-19,2025-02-19,0,"#나들이, #단풍명소, #벚꽃명소, #산책로, #차박, #포토존"
PLACE_SEQ.NEXTVAL,상당산성,충북 청주시 상당구 산성동 산 28-2,,,가능,043-201-0202,https://place.map.kakao.com/7923026,https://t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FD2C1822A802E4836AF8005BAF220222C,127.54000290906747,36.661500521968684,상당산성,2025-02-19,2025-02-19,0,"#나들이, #단풍명소, #벚꽃명소, #일출명소"
PLACE_SEQ.NEXTVAL,정북동토성,충북 청주시 청원구 정북동 351-1,,,정보 없음,043-201-2023,https://place.map.kakao.com/25627768,https://t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F282F0E640D304D7B8ED2EA9AA4E7750E,127.45610651327,36.6891445783166,정북동토성,2025-02-19,2025-02-19,0,"#걷기좋은, #나들이, #단풍명소, #데이트코스, #벚꽃명소, #산책로, #포토존"
PLACE_SEQ.NEXTVAL,사인암,충북 단양군 대강면 사인암2길 42  (우)27028,,,정보 없음,043-422-3011,https://place.map.kakao.com/7911615,https://t1.kakaocdn.net/thumb/T800x0.q50/?fname=https%3A%2F%2Fblog.kakaocdn.net%2Fdn%2FnIiVC%2FbtsIzzd7VtY%2FLKJbOvNbO2rBRgaKwWdsi0%2Fimg.jpg,128.340791358021,36.8946539129779,사인암,2025-02-19,2025-02-19,0,"#나들이, #단풍명소, #산책로, #유람선"
PLACE_SEQ.NEXTVAL,탄금대,충북 충주시 칠금동 산 1-1,,매일 00:00 ~ 24:00,불가능,043-848-2246,https://place.map.kakao.com/11235478,https://t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FC404864E87854054B7FCB53F4FA62247,127.90063376680165,36.989366094797425,탄금대,2025-02-19,2025-02-19,0,"#나들이, #드라이브명소, #벚꽃명소, #산책로, #유람선, #포토존"
PLACE_SEQ.NEXTVAL,덕주산성,충북 제천시 한수면 송계리 산 46-1,,,정보 없음,,https://place.map.kakao.com/7836698,https://t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F9A3ABD2BDF93493080FB1379EE1807FB,128.08722448192054,36.86035941075612,덕주산성,2025-02-19,2025-02-19,0,"#단풍명소, #차박"
PLACE_SEQ.NEXTVAL,청주향교,충북 청주시 상당구 대성로122번길 81  (우)28518,,,정보 없음,043-253-3365,https://place.map.kakao.com/9469279,https://t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F3FBA47784FA142A3A33EABE30A060F95,127.497604898982,36.6371205150636,청주향교,2025-02-19,2025-02-19,0,#나들이
PLACE_SEQ.NEXTVAL,옥천이지당,충북 옥천군 군북면 이백6길 126  (우)29003,,,정보 없음,043-730-3728,https://place.map.kakao.com/8025756,https://t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2FB1E816616F4646DD80166D67E074916C,127.555868183615,36.3295641357298,옥천이지당,2025-02-19,2025-02-19,0,"#나들이, #산책로"
PLACE_SEQ.NEXTVAL,음성미타사 마애여래입상,충북 음성군 소이면 소이로61번길 164  (우)27709,,,정보 없음,043-872-0522,https://place.map.kakao.com/8047689,https://via.placeholder.com/300x200?text=No+Place+Image,127.73129820582783,36.95383869744117,음성미타사 마애여래입상,2025-02-19,2025-02-19,0,
PLACE_SEQ.NEXTVAL,옥천 독락정,충북 옥천군 안남면 연주길 170  (우)29010,,,가능,,https://place.map.kakao.com/11336409,https://t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F65BC73A95C7049029A277A5275270D75,127.665344620449,36.3475508093892,옥천 독락정,2025-02-19,2025-02-19,0,#봄나들이
PLACE_SEQ.NEXTVAL,반기문생가,충북 음성군 원남면 행치길 17-1  (우)27720,,,정보 없음,043-871-5932,https://place.map.kakao.com/12617414,https://t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F8BAC1784C23841879C0969B1A37DF358,127.664643652627,36.8922399815003,반기문생가,2025-02-19,2025-02-19,0,
PLACE_SEQ.NEXTVAL,괴산홍범식고가,충북 괴산군 괴산읍 임꺽정로 16  (우)28025,,,정보 없음,,https://place.map.kakao.com/8157813,https://t1.kakaocdn.net/thumb/T800x0.q50/?fname=https%3A%2F%2Fpostfiles.pstatic.net%2FMjAyNDA4MDFfMjI1%2FMDAxNzIyNDQzMjUwMDg4.ZlCEmH_UCJhQ49Z7G6v8kCBWHiwnEobh2oLFWTEUSO8g.eNo2rzrb97DR0QV3sr-9UA3aXLEbajKrzdE47h2VKv0g.JPEG%2F1722358783879.jpg%3Ftype%3Dw580,127.79484237189844,36.8138429345882,괴산홍범식고가,2025-02-19,2025-02-19,0,"#나들이, #산책로"
PLACE_SEQ.NEXTVAL,보은 우당고택,충북 보은군 장안면 개안길 10-2  (우)28912,,,정보 없음,043-543-7177,https://place.map.kakao.com/193242020,https://via.placeholder.com/300x200?text=No+Place+Image,127.79061115204,36.468575846946,보은 우당고택,2025-02-19,2025-02-19,0,#단풍명소
PLACE_SEQ.NEXTVAL,제천청풍한벽루,충북 제천시 청풍면 청풍호로 2048  (우)27214,,,정보 없음,043-641-6299,https://place.map.kakao.com/12776840,https://t1.kakaocdn.net/thumb/T800x0.q50/?fname=https%3A%2F%2Fpostfiles.pstatic.net%2FMjAyMjExMDRfMTUw%2FMDAxNjY3NTEzOTcyNDc5.5z_82Mr3V9CZnyiztztdXHIwftYr8azU724xJKeHwrAg.uX5iQa4PsjK4hbUdM_rmf7nfMBRRaS2yxESO4c3MfwEg.JPEG.ji9039%2F20221030%25EF%25BC%25BF144338.jpg%3Ftype%3Dw580,128.171437489972,37.0050014547031,제천청풍한벽루,2025-02-19,2025-02-19,0,"#국화꽃, #단풍명소, #억새밭, #포토존"
PLACE_SEQ.NEXTVAL,수월정,충북 괴산군 칠성면 산막이옛길 315-38  (우)28016,,,정보 없음,,https://place.map.kakao.com/12765554,https://t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2FEA59CE626315437AAEED3727D8ED22E8,127.611325472715,37.246944659944,수월정,2025-02-19,2025-02-19,0,
PLACE_SEQ.NEXTVAL,공산성,충남 공주시 웅진로 280  (우)32555,,매일 09:00 ~ 17:00 (매표마감 16:30),가능,041-856-7700,https://place.map.kakao.com/11377223,https://t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F2114F23553BCC6D215,127.126296598501,36.4632408446971,공산성,2025-02-19,2025-02-19,0,"#걷기좋은, #나들이, #단풍명소, #백제역사유적지구, #벚꽃명소, #산책로"
PLACE_SEQ.NEXTVAL,해미읍성,충남 서산시 해미면 남문2로 143  (우)31960,,매일 06:00 ~ 19:00,불가능,041-661-8005,https://place.map.kakao.com/8151963,https://t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F05B845FC18ED4B05BDA89548455AAAC7,126.54821585012382,36.71265505145304,해미읍성,2025-02-19,2025-02-19,0,"#나들이, #단풍명소, #벚꽃명소, #이동약자접근"
PLACE_SEQ.NEXTVAL,현충사,충남 아산시 염치읍 현충사길 126  (우)31451,,화~일 09:00 ~ 17:00 (동절기 / 입장마감 16:00 까지),불가능,041-539-4600,https://place.map.kakao.com/23976998,https://t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F48AD261A78B14268B6A3D2C74FCFE100,127.032278194867,36.8065070409017,현충사,2025-02-19,2025-02-19,0,"#나들이, #단풍명소, #벚꽃명소, #산책로, #이동약자접근, #포토존, #홍매화"
PLACE_SEQ.NEXTVAL,무령왕릉,충남 공주시 금성동 140-8,,매일 09:00 ~ 18:00 (입장마감 17:30),가능,041-856-3151,https://place.map.kakao.com/10388546,https://t1.kakaocdn.net/thumb/T800x0.q50/?fname=https%3A%2F%2Fblog.kakaocdn.net%2Fdn%2FbxHn64%2FbtrCDCA62zc%2FbiKOpTPRHiKMg0KoLvnO1K%2Fimg.jpg,127.113795417994,36.4622909758361,무령왕릉,2025-02-19,2025-02-19,0,"#나들이, #단풍명소, #산책로"
PLACE_SEQ.NEXTVAL,마애여래삼존상,충남 서산시 운산면 마애삼존불길 65-13  (우)31950,,매일 09:00 ~ 18:00 (7~8월은 09:00~21:00 연장운영),불가능,041-660-2538,https://place.map.kakao.com/7938740,https://t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F0F5191D0AA3C45D6A2DDC8BD073E26FF,126.605174006388,36.7738703035574,마애여래삼존상,2025-02-19,2025-02-19,0,"#나들이, #벚꽃명소"
PLACE_SEQ.NEXTVAL,부소산성,충남 부여군 부여읍 부소로 31  (우)33136,,매일 09:00 ~ 17:00,가능,041-830-2880,https://place.map.kakao.com/10462436,https://t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FD847F3D7A6CF44AB86DDFCF7E96DF9E3,126.91255776653007,36.288489699931915,부소산성,2025-02-19,2025-02-19,0,"#걷기좋은, #나들이, #단풍명소, #백제역사유적지구, #산책로, #포토존, #카카오페이"
PLACE_SEQ.NEXTVAL,명재고택,충남 논산시 노성면 노성산성길 50  (우)32903,,화~일 10:00 ~ 17:00,정보 없음,041-735-1215,https://place.map.kakao.com/8228890,https://t1.kakaocdn.net/thumb/T800x0.q50/?fname=https%3A%2F%2Fpostfiles.pstatic.net%2FMjAyNDA5MDdfMjc5%2FMDAxNzI1NzE3NDQzNDU1.h6oCmSmYk-Of5lO0vdAGPUGiB-XY6uRwZBjDj4XlZVMg.M2-19OP8jXLj41XKS3D8gzUYC2sG1Th_M844s2VTQ2Ug.JPEG%2F6(%25EC%2588%2598%25EC%25A0%2595,127.131146714578,36.2822180248766,명재고택,2025-02-19,2025-02-19,0,"#나들이, #단풍명소, #벚꽃명소, #포토존"
PLACE_SEQ.NEXTVAL,추사김정희선생고택,충남 예산군 신암면 추사고택로 261  (우)32417,,,가능,,https://place.map.kakao.com/8100555,https://t1.kakaocdn.net/thumb/T800x0.q50/?fname=https%3A%2F%2Fblog.kakaocdn.net%2Fdn%2FdwMaTF%2FbtsJD6CuHQ9%2F8RGbdXfqIK6INwHZQoXcy1%2Fimg.png,126.798638184192,36.7468781955517,추사김정희선생고택,2025-02-19,2025-02-19,0,"#나들이, #벚꽃명소, #봄나들이, #산책로, #포토존"
PLACE_SEQ.NEXTVAL,보령충청수영성,충남 보령시 오천면 소성리 661-1,,,정보 없음,041-930-6582,https://place.map.kakao.com/12740906,https://t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F9C4942F0B6374A0190D05DB043784541,126.52279770857,36.4396121004114,보령충청수영성,2025-02-19,2025-02-19,0,"#나들이, #산책로, #포토존"
PLACE_SEQ.NEXTVAL,돈암서원,충남 논산시 연산면 임3길 26-14  (우)32913,,매일 09:00 ~ 17:00 (동절기),가능,041-733-9978,https://place.map.kakao.com/8235056,https://t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2Fsearchregister_465115359,127.18090587199661,36.2090075791478,돈암서원,2025-02-19,2025-02-19,0,"#나들이, #산책로, #포토존"
PLACE_SEQ.NEXTVAL,홍성 홍주읍성,충남 홍성군 홍성읍 오관리 412-6,,,정보 없음,,https://place.map.kakao.com/11199243,https://t1.kakaocdn.net/thumb/T800x0.q50/?fname=https%3A%2F%2Fblog.kakaocdn.net%2Fdn%2FcXouwj%2FbtsvDk0WxgD%2F1qrz4VOgJSTrWjSfT0xTj0%2Fimg.jpg,126.660268922985,36.5993590330984,홍성 홍주읍성,2025-02-19,2025-02-19,0,"#걷기좋은, #나들이, #단풍명소, #산책로, #일출명소, #차박, #포토존"
PLACE_SEQ.NEXTVAL,면천읍성,충남 당진시 면천면 성상리 930-1,,,정보 없음,,https://place.map.kakao.com/7870521,https://t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2FBCE56FE910F14A0E8B530EE99F3D7D3A,126.666119461809,36.8169569598196,면천읍성,2025-02-19,2025-02-19,0,"#나들이, #벚꽃명소, #산책로, #일출명소, #포토존"
PLACE_SEQ.NEXTVAL,정림사지5층석탑,충남 부여군 부여읍 정림로 83  (우)33150,,,정보 없음,041-832-2721,https://place.map.kakao.com/8394011,https://t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F8e8e088a06b56959a8a023af81d7d8fe29c89ee8%3Foriginal,126.913321536716,36.2793026172397,정림사지5층석탑,2025-02-19,2025-02-19,0,#나들이
PLACE_SEQ.NEXTVAL,문헌서원,충남 서천군 기산면 서원로172번길 66  (우)33626,,,정보 없음,,https://place.map.kakao.com/9773316,https://t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F54EA9A06C46D4E94BF106C49739D7E79,126.78555563245396,36.09169946116623,문헌서원,2025-02-19,2025-02-19,0,"#나들이, #단풍명소, #드라이브명소, #일출명소, #포토존"
PLACE_SEQ.NEXTVAL,부여왕릉원,충남 부여군 부여읍 왕릉로 61  (우)33161,,매일 09:00 ~ 17:00,가능,041-830-2890,https://place.map.kakao.com/12728334,https://t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F50f7b52a8e6b75f221617d8b850434b2f848ae42%3Foriginal,126.942671631757,36.2770096329824,부여왕릉원,2025-02-19,2025-02-19,0,"#나들이, #산책로, #포토존"
PLACE_SEQ.NEXTVAL,첨성대,경북 경주시 인왕동 839-1,,매일 09:00 ~ 22:00,불가능,,https://place.map.kakao.com/8089382,https://t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F265F2C48515009BD48,129.21900018259583,35.83471481233599,첨성대,2025-02-19,2025-02-19,0,"#나들이, #벚꽃명소, #억새밭, #튤립, #포토존, #핑크뮬리명소, #해바라기"
PLACE_SEQ.NEXTVAL,대릉원,경북 경주시 계림로 9  (우)38165,,매일 09:00 ~ 22:00 (입장마감 21:30),정보 없음,,https://place.map.kakao.com/8288444,https://t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F1A1A74130EC14B988E12A3EBA73F46B2,129.21233472051617,35.83814999833691,대릉원,2025-02-19,2025-02-19,0,"#나들이, #벚꽃명소, #산책로, #포토존, #핑크뮬리명소"
PLACE_SEQ.NEXTVAL,도산서원,경북 안동시 도산면 도산서원길 154  (우)36604,,매일 09:00 ~ 18:00 (입장마감 17:30),불가능,054-856-1073,https://place.map.kakao.com/7833000,https://t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2FB9F5761A5B374C8A8CF8CA01A3650F18,128.84353104641616,36.72734712539763,도산서원,2025-02-19,2025-02-19,0,"#나들이, #단풍명소, #산책로, #포토존, #핑크뮬리명소"
PLACE_SEQ.NEXTVAL,병산서원,경북 안동시 풍천면 병산길 386  (우)36760,,매일 09:00 ~ 17:00 (동절기),정보 없음,054-858-5929,https://place.map.kakao.com/7892417,https://t1.kakaocdn.net/thumb/T800x0.q50/?fname=https%3A%2F%2Fpostfiles.pstatic.net%2FMjAyNDA5MTBfMTMg%2FMDAxNzI1OTMwMjg4MjAx.-GLTdVVpyxmAsZRXXs2FZC1g3Yflc7DW3g8FMlatQ84g.1n8xesXmPZupl6Z0doqlLVpXMmJPHs8CQ0oY71IccHIg.JPEG%2FIMG_2189.JPG%3Ftype%3Dw773,128.5526253323358,36.540575142988175,병산서원,2025-02-19,2025-02-19,0,"#나들이, #포토존"
PLACE_SEQ.NEXTVAL,관봉석조여래좌상,경북 경산시 와촌면 갓바위로 681-55  (우)38400,,,정보 없음,,https://place.map.kakao.com/8657078,https://t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F3315fd832c6b113f793ff0f42f107268e6e9da17%3Foriginal,128.73655382227832,35.9815755770277,관봉석조여래좌상,2025-02-19,2025-02-19,0,"#나들이, #단풍명소"
PLACE_SEQ.NEXTVAL,경주 양동마을,경북 경주시 강동면 양동리 125,,매일 09:00 ~ 18:00 (입장시간 9:00 ~ 17:00),가능,054-762-2630,https://place.map.kakao.com/27355009,https://t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F2403873F566EA3CC0D,129.253055918864,36.0016178673101,경주 양동마을,2025-02-19,2025-02-19,0,"#나들이, #단풍명소, #드라이브명소, #벚꽃명소, #포토존, #핑크뮬리명소"
PLACE_SEQ.NEXTVAL,소수서원,경북 영주시 순흥면 소백로 2740  (우)36013,,매일 09:00 ~ 17:00 (입장마감 16:00),가능,054-639-7691,https://place.map.kakao.com/9479775,https://t1.kakaocdn.net/thumb/T800x0.q50/?fname=https%3A%2F%2Fblog.kakaocdn.net%2Fdn%2FZ5AjF%2FbtrLyYBYeWP%2FkgUkTVT6adDjw4wYWFQoU1%2Fimg.jpg,128.580202883743,36.9256206705394,소수서원,2025-02-19,2025-02-19,0,"#나들이, #단풍명소"
PLACE_SEQ.NEXTVAL,월정교,경북 경주시 교동 274,,매일 09:00 ~ 22:00,정보 없음,,https://place.map.kakao.com/1839209698,https://t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F88BF2B9F4B764F3BBC9F72E85AED195F,129.21812129691938,35.82929954620109,월정교,2025-02-19,2025-02-19,0,"#나들이, #벚꽃명소, #야경투어, #일출명소, #포토존, #핑크뮬리명소, #해바라기"
PLACE_SEQ.NEXTVAL,경주문무대왕릉,경북 경주시 문무대왕면 봉길리 30-1,,,가능,,https://place.map.kakao.com/11276178,https://t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F866B3AFE16CD4450B26FF803F55D2ECD,129.486876732783,35.7382615855879,경주문무대왕릉,2025-02-19,2025-02-19,0,"#나들이, #드라이브명소, #일출명소, #차박"
PLACE_SEQ.NEXTVAL,만휴정,경북 안동시 길안면 묵계하리길 42  (우)36735,,,불가능,,https://place.map.kakao.com/8349717,https://t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F1F2D674A915048BEBCE5EC4B63678522,128.90985170979334,36.41044601464208,만휴정,2025-02-19,2025-02-19,0,"#나들이, #단풍명소, #산책로, #포토존"
